sample_id,relative_path,topology_id,scenario_attempt,split,solver_backend,solver_runtime_s,objective,dc_opf_runtime_s,dc_opf_objective,dc_opf_converged,renewable_source
000000043,samples/000000043.npz,line_2_out,12,val,powermodels-ipopt,0.05523439999888069,442.8450309878621,0.026884699997026473,434.3591168386798,True,synthetic-diurnal
000000044,samples/000000044.npz,line_2_out,13,val,powermodels-ipopt,0.05058479999934207,401.2390927465407,0.021790800001326716,392.5611184583528,True,synthetic-diurnal
000000045,samples/000000045.npz,line_2_out,15,val,powermodels-ipopt,0.05165889999989304,441.0818911324788,0.025490599997283425,432.73337760765946,True,synthetic-diurnal
000000046,samples/000000046.npz,line_2_out,17,val,powermodels-ipopt,0.061305899998842506,504.2810322190936,0.029995100001542596,494.5824770444579,True,synthetic-diurnal
000000047,samples/000000047.npz,line_2_out,18,val,powermodels-ipopt,0.06805990000066231,588.7275010122677,0.02669679999962682,577.1133892439464,True,synthetic-diurnal
000000048,samples/000000048.npz,line_3_out,4,train,powermodels-ipopt,0.07954659999813884,519.9419705433484,0.023787699999957113,509.34024864075195,True,synthetic-diurnal
000000049,samples/000000049.npz,line_3_out,5,train,powermodels-ipopt,0.05002710000189836,530.411890859194,0.02577709999968647,519.4086598164441,True,synthetic-diurnal
000000050,samples/000000050.npz,line_3_out,9,train,powermodels-ipopt,0.05735330000243266,437.49672618258626,0.023480399999243673,428.9748559758483,True,synthetic-diurnal
000000051,samples/000000051.npz,line_3_out,10,train,powermodels-ipopt,0.05566539999927045,389.9064999037774,0.02720459999909508,382.07407938114744,True,synthetic-diurnal
000000052,samples/000000052.npz,line_3_out,11,train,powermodels-ipopt,0.10069769999972777,442.9971115929964,0.026472499997908017,431.0212396426441,True,synthetic-diurnal
000000053,samples/000000053.npz,line_3_out,12,train,powermodels-ipopt,0.05064200000197161,464.77415773230996,0.028113799999118783,453.78544278244044,True,synthetic-diurnal
000000054,samples/000000054.npz,line_3_out,13,train,powermodels-ipopt,0.051472999999532476,424.919709915302,0.03025350000098115,413.5591466741308,True,synthetic-diurnal
000000055,samples/000000055.npz,line_3_out,14,train,powermodels-ipopt,0.05905489999713609,507.17883004208636,0.025889500000630505,458.7106929799847,True,synthetic-diurnal
000000056,samples/000000056.npz,line_3_out,15,train,powermodels-ipopt,0.06436779999785358,501.69216314827446,0.02314019999903394,464.19695492466474,True,synthetic-diurnal
000000057,samples/000000057.npz,line_3_out,16,train,powermodels-ipopt,0.043607499999779975,437.41855217380055,0.02514359999986482,428.75193998150735,True,synthetic-diurnal
000000058,samples/000000058.npz,line_3_out,17,train,powermodels-ipopt,0.06106530000033672,420.6068989202505,0.022956900000281166,412.27354941786194,True,synthetic-diurnal
000000059,samples/000000059.npz,line_3_out,20,train,powermodels-ipopt,0.06497749999834923,601.5631812057055,0.022424399998271838,583.2900249376004,True,synthetic-diurnal
000000060,samples/000000060.npz,line_4_out,0,test,powermodels-ipopt,0.06192420000297716,534.4197218534498,0.024553900002501905,523.5177819007516,True,synthetic-diurnal
000000061,samples/000000061.npz,line_4_out,2,test,powermodels-ipopt,0.09000899999955436,513.0197332356672,0.0587080999976024,503.7940238186218,True,synthetic-diurnal
000000062,samples/000000062.npz,line_4_out,4,test,powermodels-ipopt,0.04369869999936782,528.2938105175117,0.024057999999058666,516.3794039683606,True,synthetic-diurnal
000000063,samples/000000063.npz,line_4_out,6,test,powermodels-ipopt,0.0639764000006835,400.7576475056892,0.02386069999920437,394.2971770290647,True,synthetic-diurnal
000000064,samples/000000064.npz,line_4_out,8,test,powermodels-ipopt,0.04954189999989467,471.15061700008164,0.0307637000005343,459.34404480901,True,synthetic-diurnal
000000065,samples/000000065.npz,line_4_out,10,test,powermodels-ipopt,0.06183969999983674,502.2696482361567,0.03612100000100327,491.8723133413214,True,synthetic-diurnal
000000066,samples/000000066.npz,line_4_out,11,test,powermodels-ipopt,0.06455490000007558,526.1828511931603,0.023369299997284543,511.96792902067534,True,synthetic-diurnal
000000067,samples/000000067.npz,line_4_out,13,test,powermodels-ipopt,0.07622289999926579,469.19957206044984,0.0301830999997037,440.4507560448643,True,synthetic-diurnal
000000068,samples/000000068.npz,line_4_out,14,test,powermodels-ipopt,0.05109280000033323,416.5496550132548,0.025553900002705632,408.47971227320346,True,synthetic-diurnal
000000069,samples/000000069.npz,line_4_out,15,test,powermodels-ipopt,0.11627729999963776,469.69271026697913,0.0350429999998596,460.1946282034367,True,synthetic-diurnal
000000070,samples/000000070.npz,line_4_out,16,test,powermodels-ipopt,0.06036180000228342,446.19337200886304,0.034203100000013364,437.35942327436953,True,synthetic-diurnal
000000071,samples/000000071.npz,line_4_out,18,test,powermodels-ipopt,0.0557784000011452,589.1181321594623,0.02449999999953434,573.5276320811199,True,synthetic-diurnal
000000072,samples/000000072.npz,line_5_out,0,train,powermodels-ipopt,0.05849830000079237,518.0006048546642,0.024822200000926387,506.6239561729036,True,synthetic-diurnal
000000073,samples/000000073.npz,line_5_out,1,train,powermodels-ipopt,0.05921630000011646,523.6454542599769,0.031412800002726726,512.3502147581185,True,synthetic-diurnal
000000074,samples/000000074.npz,line_5_out,2,train,powermodels-ipopt,0.05893859999923734,565.4490280550451,0.027994600000965875,553.7353061882686,True,synthetic-diurnal
000000075,samples/000000075.npz,line_5_out,3,train,powermodels-ipopt,0.07707920000029844,571.3522849124863,0.027661299998726463,526.6096828854882,True,synthetic-diurnal
000000076,samples/000000076.npz,line_5_out,7,train,powermodels-ipopt,0.05549759999848902,437.85961115090146,0.04427710000163643,429.12203657940967,True,synthetic-diurnal
000000077,samples/000000077.npz,line_5_out,10,train,powermodels-ipopt,0.0446592000007513,465.14925708886307,0.023453700003301492,454.8630382413455,True,synthetic-diurnal
000000078,samples/000000078.npz,line_5_out,11,train,powermodels-ipopt,0.06769460000214167,481.95679789323367,0.022647499998129206,471.2565032611854,True,synthetic-diurnal
000000079,samples/000000079.npz,line_5_out,12,train,powermodels-ipopt,0.04749660000015865,448.8510350130034,0.02348639999763691,437.3627655969286,True,synthetic-diurnal
000000080,samples/000000080.npz,line_5_out,13,train,powermodels-ipopt,0.05067069999859086,409.9535884073976,0.026376300000265473,400.79674991201193,True,synthetic-diurnal
000000081,samples/000000081.npz,line_5_out,19,train,powermodels-ipopt,0.052566799997293856,570.5642547921216,0.032087999999930616,558.8765938225228,True,synthetic-diurnal
000000082,samples/000000082.npz,line_5_out,24,train,powermodels-ipopt,0.051446999998006504,473.32370891070167,0.024510499999450985,464.73226284445934,True,synthetic-diurnal
000000083,samples/000000083.npz,line_5_out,25,train,powermodels-ipopt,0.08503099999870756,622.9876633764433,0.027057600000262028,607.09384979053,True,synthetic-diurnal
000000084,samples/000000084.npz,line_6_out,0,train,powermodels-ipopt,0.0818515999999363,571.2537901785344,0.027081899999757297,558.6363324530087,True,synthetic-diurnal
000000085,samples/000000085.npz,line_6_out,3,train,powermodels-ipopt,0.04036249999990105,508.96084613632877,0.021157600000151433,499.4570822982787,True,synthetic-diurnal
000000086,samples/000000086.npz,line_6_out,4,train,powermodels-ipopt,0.04270700000051875,498.17203212080096,0.025160899996990338,489.4158924812057,True,synthetic-diurnal
000000087,samples/000000087.npz,line_6_out,6,train,powermodels-ipopt,0.08415769999919576,543.2911234984148,0.03931700000248384,531.5645601622002,True,synthetic-diurnal
000000088,samples/000000088.npz,line_6_out,7,train,powermodels-ipopt,0.057299200001580175,531.2951476520959,0.02611369999794988,521.3698172580703,True,synthetic-diurnal
000000089,samples/000000089.npz,line_6_out,8,train,powermodels-ipopt,0.043578400000114925,506.4629981950676,0.02292660000239266,496.31493675093134,True,synthetic-diurnal
000000090,samples/000000090.npz,line_6_out,9,train,powermodels-ipopt,0.0668666999990819,503.1376962039728,0.02401839999947697,492.6979898082507,True,synthetic-diurnal
000000091,samples/000000091.npz,line_6_out,11,train,powermodels-ipopt,0.05393000000185566,488.11684890357355,0.023325599999225233,472.5603041140369,True,synthetic-diurnal
000000092,samples/000000092.npz,line_6_out,15,train,powermodels-ipopt,0.04408690000127535,455.4084846471568,0.023668699999689125,445.6219345544947,True,synthetic-diurnal
000000093,samples/000000093.npz,line_6_out,16,train,powermodels-ipopt,0.054874900000868365,510.26468757022093,0.027946700000029523,498.04763024573634,True,synthetic-diurnal
000000094,samples/000000094.npz,line_6_out,18,train,powermodels-ipopt,0.050948399999469984,546.4768438241929,0.022759299998142524,535.7838345707715,True,synthetic-diurnal
000000095,samples/000000095.npz,line_6_out,21,train,powermodels-ipopt,0.052716500002134126,559.2350246158679,0.029579300000477815,548.3029176972575,True,synthetic-diurnal
000000096,samples/000000096.npz,line_7_out,0,test,powermodels-ipopt,0.05840399999942747,500.70417603025015,0.025306600000476465,491.09331851753547,True,synthetic-diurnal
000000097,samples/000000097.npz,line_7_out,1,test,powermodels-ipopt,0.05201870000018971,550.8362779765673,0.026024300001154188,539.5632070322961,True,synthetic-diurnal
000000098,samples/000000098.npz,line_7_out,4,test,powermodels-ipopt,0.04947399999946356,477.6976019913487,0.025142200000118464,468.50569068404764,True,synthetic-diurnal
000000099,samples/000000099.npz,line_7_out,6,test,powermodels-ipopt,0.04755730000033509,487.6335049463437,0.03049749999991036,478.51714824393935,True,synthetic-diurnal
000000100,samples/000000100.npz,line_7_out,7,test,powermodels-ipopt,0.038110600002255524,440.3719247252417,0.025408000001334585,432.78596945596007,True,synthetic-diurnal
000000101,samples/000000101.npz,line_7_out,9,test,powermodels-ipopt,0.05612630000177887,498.5691693968572,0.024200600000767736,487.8471383752125,True,synthetic-diurnal
000000102,samples/000000102.npz,line_7_out,10,test,powermodels-ipopt,0.062031599998590536,496.0050538368563,0.025480899999820394,485.35275989396393,True,synthetic-diurnal
000000103,samples/000000103.npz,line_7_out,11,test,powermodels-ipopt,0.08820439999908558,500.74413064320095,0.025470799999311566,467.8242192734081,True,synthetic-diurnal
000000104,samples/000000104.npz,line_7_out,12,test,powermodels-ipopt,0.05205790000036359,461.6461645083482,0.029786999999487307,452.55817433274706,True,synthetic-diurnal
000000105,samples/000000105.npz,line_7_out,13,test,powermodels-ipopt,0.0537164000015764,415.68522495396655,0.033112000000983244,405.4038588620425,True,synthetic-diurnal
000000106,samples/000000106.npz,line_7_out,16,test,powermodels-ipopt,0.04326690000016242,530.4280963028876,0.02522099999987404,519.3421538085238,True,synthetic-diurnal
000000107,samples/000000107.npz,line_7_out,17,test,powermodels-ipopt,0.05523969999921974,531.9395998101245,0.02488420000008773,521.0469546704195,True,synthetic-diurnal
000000108,samples/000000108.npz,line_8_out,0,train,powermodels-ipopt,0.059926800000539515,489.5453046566195,0.031739800000650575,481.45397834116375,True,synthetic-diurnal
000000109,samples/000000109.npz,line_8_out,1,train,powermodels-ipopt,0.04875520000132383,507.74572763645233,0.033504099999845494,498.69799994927104,True,synthetic-diurnal
000000110,samples/000000110.npz,line_8_out,2,train,powermodels-ipopt,0.06622969999807538,425.5637742073242,0.04456149999896297,418.9579516102059,True,synthetic-diurnal
000000111,samples/000000111.npz,line_8_out,3,train,powermodels-ipopt,0.053868399998464156,448.96157566758603,0.035037699999520555,441.8006362158948,True,synthetic-diurnal
000000112,samples/000000112.npz,line_8_out,4,train,powermodels-ipopt,0.05110929999864311,502.57028968157715,0.02537119999760762,493.34826133073193,True,synthetic-diurnal
000000113,samples/000000113.npz,line_8_out,6,train,powermodels-ipopt,0.06514629999946919,536.7240269452033,0.03142859999934444,527.0707371772287,True,synthetic-diurnal
000000114,samples/000000114.npz,line_8_out,7,train,powermodels-ipopt,0.08806999999796972,439.5171836186259,0.02200559999982943,432.02942482768606,True,synthetic-diurnal
000000115,samples/000000115.npz,line_8_out,8,train,powermodels-ipopt,0.06421050000062678,459.6128544236953,0.029008200002863305,451.09720121429007,True,synthetic-diurnal
000000116,samples/000000116.npz,line_8_out,11,train,powermodels-ipopt,0.06791789999988396,446.0526475006683,0.030936600000131875,434.89757588455245,True,synthetic-diurnal
000000117,samples/000000117.npz,line_8_out,12,train,powermodels-ipopt,0.053307199999835575,460.01732683567735,0.021267800002533477,449.82546334533754,True,synthetic-diurnal
000000118,samples/000000118.npz,line_8_out,15,train,powermodels-ipopt,0.04737569999997504,431.78774629380786,0.04187459999957355,423.4602899811984,True,synthetic-diurnal
000000119,samples/000000119.npz,line_8_out,18,train,powermodels-ipopt,0.0703538000016124,575.9664346269777,0.02712690000043949,565.426930227584,True,synthetic-diurnal
000000120,samples/000000120.npz,line_10_out,1,test,powermodels-ipopt,0.06794710000031046,634.4984963657973,0.02562499999839929,559.1320114355588,True,synthetic-diurnal
000000121,samples/000000121.npz,line_10_out,2,test,powermodels-ipopt,0.06318450000253506,605.4157245957163,0.024680200000148034,593.6763582015484,True,synthetic-diurnal
000000122,samples/000000122.npz,line_10_out,3,test,powermodels-ipopt,0.07124750000002678,615.0542678534936,0.02750420000302256,580.3679328893451,True,synthetic-diurnal
000000123,samples/000000123.npz,line_10_out,4,test,powermodels-ipopt,0.05176480000227457,504.10301218281273,0.0745165000007546,495.15098782413503,True,synthetic-diurnal
000000124,samples/000000124.npz,line_10_out,5,test,powermodels-ipopt,0.08396179999908782,582.461111738395,0.023709299999609357,565.4774473079335,True,synthetic-diurnal
000000125,samples/000000125.npz,line_10_out,6,test,powermodels-ipopt,0.10461180000129389,522.3084604581819,0.04528080000090995,511.8496766000754,True,synthetic-diurnal
000000126,samples/000000126.npz,line_10_out,7,test,powermodels-ipopt,0.04904270000042743,513.4672059083438,0.045303499999135965,504.3267168782512,True,synthetic-diurnal
000000127,samples/000000127.npz,line_10_out,8,test,powermodels-ipopt,0.08742279999933089,516.2194081223932,0.038011099997675046,507.0525023447766,True,synthetic-diurnal
000000128,samples/000000128.npz,line_10_out,9,test,powermodels-ipopt,0.043711500002245884,433.5850910443639,0.02322199999980512,426.08227729436373,True,synthetic-diurnal
000000129,samples/000000129.npz,line_10_out,10,test,powermodels-ipopt,0.05617329999950016,420.5957068119353,0.022081999999500113,413.1440561165414,True,synthetic-diurnal
000000130,samples/000000130.npz,line_10_out,12,test,powermodels-ipopt,0.05500519999986864,344.4960759967658,0.02937999999994645,338.4875555547152,True,synthetic-diurnal
000000131,samples/000000131.npz,line_10_out,15,test,powermodels-ipopt,0.07303600000159349,504.62868381043677,0.023212199997942662,495.00564796801837,True,synthetic-diurnal
