sample_id,relative_path,topology_id,scenario_attempt,split,solver_backend,solver_runtime_s,objective,dc_opf_runtime_s,dc_opf_objective,dc_opf_converged,renewable_source
000000029,samples/000000029.npz,line_1_out,6,train,powermodels-ipopt,0.20330059999832883,32785.11280601339,0.09915270000055898,32153.623174587323,True,synthetic-diurnal
000000030,samples/000000030.npz,line_1_out,7,train,powermodels-ipopt,0.20532789999924717,36366.42718969786,0.18427539999902365,35686.37139434261,True,synthetic-diurnal
000000031,samples/000000031.npz,line_1_out,8,train,powermodels-ipopt,0.2562403000010818,45837.9141243359,0.12666479999825242,44857.96056577141,True,synthetic-diurnal
000000032,samples/000000032.npz,line_1_out,9,train,powermodels-ipopt,0.22179049999976996,37145.17770968481,0.11661639999874751,36427.62925425009,True,synthetic-diurnal
000000033,samples/000000033.npz,line_1_out,10,train,powermodels-ipopt,0.2041270000008808,32270.651264058924,0.12206580000201939,31703.74998771336,True,synthetic-diurnal
000000034,samples/000000034.npz,line_1_out,11,train,powermodels-ipopt,0.23336559999734163,31387.222589906323,0.21896280000146362,30757.471019230397,True,synthetic-diurnal
000000035,samples/000000035.npz,line_1_out,12,train,powermodels-ipopt,0.19997440000224742,25077.440759170135,0.22013929999957327,24582.210071545807,True,synthetic-diurnal
000000036,samples/000000036.npz,line_2_out,0,val,powermodels-ipopt,0.2663953999981459,34166.49168555758,0.10473930000080145,33639.965466911075,True,synthetic-diurnal
000000037,samples/000000037.npz,line_2_out,1,val,powermodels-ipopt,0.21079720000125235,42742.89777905018,0.15628469999865047,41917.14133717418,True,synthetic-diurnal
000000038,samples/000000038.npz,line_2_out,2,val,powermodels-ipopt,0.2368170999980066,32994.8165786197,0.12632419999863487,32500.44430108781,True,synthetic-diurnal
000000039,samples/000000039.npz,line_2_out,3,val,powermodels-ipopt,0.259354900001199,43689.82359512737,0.1523605000002135,42922.35451148951,True,synthetic-diurnal
000000040,samples/000000040.npz,line_2_out,4,val,powermodels-ipopt,0.20198919999893405,37022.93757316111,0.11828930000046967,36393.135675253376,True,synthetic-diurnal
000000041,samples/000000041.npz,line_2_out,5,val,powermodels-ipopt,0.23673190000044997,36027.07928910336,0.14498389999789651,35445.03947890394,True,synthetic-diurnal
000000042,samples/000000042.npz,line_2_out,6,val,powermodels-ipopt,0.23134500000014668,41521.487803699914,0.131059200000891,40848.79147517288,True,synthetic-diurnal
000000043,samples/000000043.npz,line_2_out,8,val,powermodels-ipopt,0.21406819999901927,44525.34026813324,0.1200081000024511,43654.908481184924,True,synthetic-diurnal
000000044,samples/000000044.npz,line_2_out,9,val,powermodels-ipopt,0.21416189999945345,34693.47447648573,0.11550089999946067,34014.14255852946,True,synthetic-diurnal
000000045,samples/000000045.npz,line_2_out,10,val,powermodels-ipopt,0.19888240000000224,26853.36934188487,0.14398520000031567,26373.58671961348,True,synthetic-diurnal
000000046,samples/000000046.npz,line_2_out,12,val,powermodels-ipopt,0.17470590000084485,38258.06943067112,0.4232424000001629,37603.01006538226,True,synthetic-diurnal
000000047,samples/000000047.npz,line_2_out,13,val,powermodels-ipopt,0.17645289999927627,38130.29457730661,0.1196654999985185,37274.37091077552,True,synthetic-diurnal
000000048,samples/000000048.npz,line_3_out,1,train,powermodels-ipopt,0.19933300000047893,40374.72917707733,0.14610130000073696,39675.249115098726,True,synthetic-diurnal
000000049,samples/000000049.npz,line_3_out,3,train,powermodels-ipopt,0.22140700000090874,36695.30857623801,0.10865180000109831,35958.46350484716,True,synthetic-diurnal
000000050,samples/000000050.npz,line_3_out,4,train,powermodels-ipopt,0.20363449999786098,39655.38524253637,0.11116720000063651,38935.50472161798,True,synthetic-diurnal
000000051,samples/000000051.npz,line_3_out,5,train,powermodels-ipopt,0.14246380000258796,29921.669751564677,0.11484510000082082,29393.608403235557,True,synthetic-diurnal
000000052,samples/000000052.npz,line_3_out,7,train,powermodels-ipopt,0.10234140000102343,37254.83432314071,0.0625252999998338,36703.56930293713,True,synthetic-diurnal
000000053,samples/000000053.npz,line_3_out,10,train,powermodels-ipopt,0.11756980000063777,44852.71106754617,0.20404400000188616,43916.88600581702,True,synthetic-diurnal
000000054,samples/000000054.npz,line_3_out,11,train,powermodels-ipopt,0.10452639999857638,37660.301054516,0.0554956999985734,36961.540815018605,True,synthetic-diurnal
000000055,samples/000000055.npz,line_3_out,12,train,powermodels-ipopt,0.09728119999999763,35121.16257973477,0.13309579999986454,34452.29321557102,True,synthetic-diurnal
000000056,samples/000000056.npz,line_3_out,14,train,powermodels-ipopt,0.09664619999966817,25907.93121402643,0.06394130000262521,25352.241955964313,True,synthetic-diurnal
000000057,samples/000000057.npz,line_3_out,15,train,powermodels-ipopt,0.11167359999672044,45360.545531022115,0.07504340000014054,44358.43133705067,True,synthetic-diurnal
000000058,samples/000000058.npz,line_3_out,17,train,powermodels-ipopt,0.16813209999963874,32861.112656127385,0.18411380000179633,32271.41078302168,True,synthetic-diurnal
000000059,samples/000000059.npz,line_3_out,18,train,powermodels-ipopt,0.19520420000117156,42814.750819797104,0.09212430000116001,42143.90229575016,True,synthetic-diurnal
000000060,samples/000000060.npz,line_4_out,2,test,powermodels-ipopt,0.17765420000068843,46802.652501261546,0.1219708000026003,45936.24409296325,True,synthetic-diurnal
000000061,samples/000000061.npz,line_4_out,3,test,powermodels-ipopt,0.19482440000138013,44847.48730934955,0.10326780000104918,42426.08808700933,True,synthetic-diurnal
000000062,samples/000000062.npz,line_4_out,4,test,powermodels-ipopt,0.13848610000059125,44472.1732183347,0.0712850999989314,41604.13287126287,True,synthetic-diurnal
000000063,samples/000000063.npz,line_4_out,5,test,powermodels-ipopt,0.16217479999977513,46776.4045757067,0.06676169999991544,45739.50687723329,True,synthetic-diurnal
000000064,samples/000000064.npz,line_4_out,6,test,powermodels-ipopt,0.20888230000127805,34388.09183983178,0.1087861999985762,33778.80718502462,True,synthetic-diurnal
000000065,samples/000000065.npz,line_4_out,8,test,powermodels-ipopt,0.22494400000141468,41117.237998260185,0.1489374000011594,40350.819563346166,True,synthetic-diurnal
000000066,samples/000000066.npz,line_4_out,9,test,powermodels-ipopt,0.2410747000030824,47003.53565576389,0.1407530999968003,45890.65879515939,True,synthetic-diurnal
000000067,samples/000000067.npz,line_4_out,10,test,powermodels-ipopt,0.19878519999838318,42120.127933291646,0.12126790000183973,41124.37622568248,True,synthetic-diurnal
000000068,samples/000000068.npz,line_4_out,11,test,powermodels-ipopt,0.2038725999991584,32595.12573359969,0.16515950000029989,31838.17442674173,True,synthetic-diurnal
000000069,samples/000000069.npz,line_4_out,12,test,powermodels-ipopt,0.2061639000021387,35950.36533669458,0.10724729999856208,35271.920262488304,True,synthetic-diurnal
000000070,samples/000000070.npz,line_4_out,13,test,powermodels-ipopt,0.25316530000054627,27468.002151847362,0.20580239999981131,26928.58802856385,True,synthetic-diurnal
000000071,samples/000000071.npz,line_4_out,14,test,powermodels-ipopt,0.2095922000007704,30598.008079109222,0.1245000999988406,29941.82331298863,True,synthetic-diurnal
000000072,samples/000000072.npz,line_5_out,0,train,powermodels-ipopt,0.2538034000026528,37146.64343150519,0.1852099999996426,34424.10520282323,True,synthetic-diurnal
000000073,samples/000000073.npz,line_5_out,1,train,powermodels-ipopt,0.20005390000005718,36117.18075981918,0.10680239999783225,35417.16876942775,True,synthetic-diurnal
000000074,samples/000000074.npz,line_5_out,2,train,powermodels-ipopt,0.2734379000030458,41418.932458306444,0.16873260000284063,40635.37378838948,True,synthetic-diurnal
000000075,samples/000000075.npz,line_5_out,3,train,powermodels-ipopt,0.24505049999788753,48161.85199001499,0.15784510000230512,47117.52017133066,True,synthetic-diurnal
000000076,samples/000000076.npz,line_5_out,4,train,powermodels-ipopt,0.2386776999992435,49515.1568446893,0.18489129999943543,48522.00793589932,True,synthetic-diurnal
000000077,samples/000000077.npz,line_5_out,5,train,powermodels-ipopt,0.16714180000053602,38483.38219748303,0.10516909999932977,37873.81671733424,True,synthetic-diurnal
000000078,samples/000000078.npz,line_5_out,6,train,powermodels-ipopt,0.26583210000171675,37466.86294051172,0.1291443000009167,36802.71780988541,True,synthetic-diurnal
000000079,samples/000000079.npz,line_5_out,7,train,powermodels-ipopt,0.20274679999783984,47889.315095734986,0.1352774999977555,46768.562881999154,True,synthetic-diurnal
000000080,samples/000000080.npz,line_5_out,8,train,powermodels-ipopt,0.37683170000309474,38199.0601272031,0.19716200000038953,35584.16399881727,True,synthetic-diurnal
000000081,samples/000000081.npz,line_5_out,9,train,powermodels-ipopt,0.1749783999985084,38460.767352701805,0.12409279999701539,37868.04398709759,True,synthetic-diurnal
000000082,samples/000000082.npz,line_5_out,10,train,powermodels-ipopt,0.21799520000058692,43816.70732945503,0.11016980000204057,42768.7937133281,True,synthetic-diurnal
000000083,samples/000000083.npz,line_5_out,11,train,powermodels-ipopt,0.1964929999994638,35666.18229081333,0.12170709999918472,34996.867037716744,True,synthetic-diurnal
000000084,samples/000000084.npz,line_6_out,0,train,powermodels-ipopt,0.2157954999966023,44015.593833319486,0.11887520000163931,43073.44592107614,True,synthetic-diurnal
000000085,samples/000000085.npz,line_6_out,2,train,powermodels-ipopt,0.20440070000040578,40593.32635843204,0.1329982999995991,39877.509426846475,True,synthetic-diurnal
000000086,samples/000000086.npz,line_6_out,3,train,powermodels-ipopt,0.1947546000010334,41461.62122783035,0.07752299999992829,40651.55650820679,True,synthetic-diurnal
000000087,samples/000000087.npz,line_6_out,4,train,powermodels-ipopt,0.2169307000003755,37045.444674508784,0.11449330000323243,35999.46849288435,True,synthetic-diurnal
000000088,samples/000000088.npz,line_6_out,7,train,powermodels-ipopt,0.23021030000018072,37482.9058094596,0.11744910000197706,36769.22746834094,True,synthetic-diurnal
000000089,samples/000000089.npz,line_6_out,8,train,powermodels-ipopt,0.16889809999702265,28682.558155280105,0.1414346999990812,28134.65757813522,True,synthetic-diurnal
000000090,samples/000000090.npz,line_6_out,9,train,powermodels-ipopt,0.20266560000163736,37739.887484696876,0.10934540000016568,36872.97391803177,True,synthetic-diurnal
000000091,samples/000000091.npz,line_6_out,10,train,powermodels-ipopt,0.2537473999982467,40842.55691274606,0.13531409999995958,39931.052262210826,True,synthetic-diurnal
000000092,samples/000000092.npz,line_6_out,13,train,powermodels-ipopt,0.22720530000151484,32348.936135105036,0.11365609999847948,31710.88812365764,True,synthetic-diurnal
000000093,samples/000000093.npz,line_6_out,14,train,powermodels-ipopt,0.20915460000105668,26823.11760825325,0.130235000000539,26161.63833608978,True,synthetic-diurnal
000000094,samples/000000094.npz,line_6_out,17,train,powermodels-ipopt,0.16787969999859342,33491.844994034676,0.10933870000008028,32865.78482918818,True,synthetic-diurnal
000000095,samples/000000095.npz,line_6_out,18,train,powermodels-ipopt,0.19288070000038715,46828.18803922355,0.12723389999882784,46040.79500810255,True,synthetic-diurnal
000000096,samples/000000096.npz,line_7_out,1,test,powermodels-ipopt,0.22770680000030552,42802.36151719591,0.13360540000212495,41332.09148490821,True,synthetic-diurnal
000000097,samples/000000097.npz,line_7_out,2,test,powermodels-ipopt,0.2012981999978365,37157.981926313565,0.10103159999925992,35791.899733184255,True,synthetic-diurnal
000000098,samples/000000098.npz,line_7_out,9,test,powermodels-ipopt,0.17742689999795402,30903.126377409426,0.10921129999769619,29646.613160969544,True,synthetic-diurnal
000000099,samples/000000099.npz,line_7_out,12,test,powermodels-ipopt,0.26091660000020056,34230.10035328146,0.24461300000257324,32619.740863906365,True,synthetic-diurnal
000000100,samples/000000100.npz,line_7_out,13,test,powermodels-ipopt,0.18697830000019167,24704.839936032768,0.11803859999781707,23602.37518657209,True,synthetic-diurnal
000000101,samples/000000101.npz,line_7_out,14,test,powermodels-ipopt,0.20848660000046948,31894.529470872676,0.11410439999963273,30448.910966819196,True,synthetic-diurnal
000000102,samples/000000102.npz,line_7_out,16,test,powermodels-ipopt,0.1975973000007798,45821.31533433797,0.11679470000308356,43417.5771454324,True,synthetic-diurnal
000000103,samples/000000103.npz,line_7_out,20,test,powermodels-ipopt,0.20824179999908665,36354.51884452648,0.11734050000086427,35081.863689277365,True,synthetic-diurnal
000000104,samples/000000104.npz,line_7_out,21,test,powermodels-ipopt,0.20044110000162618,36752.17084387253,0.11563340000066091,35703.15864207552,True,synthetic-diurnal
000000105,samples/000000105.npz,line_7_out,22,test,powermodels-ipopt,0.19131259999994654,39557.3600001862,0.12587830000120448,38018.51606580602,True,synthetic-diurnal
000000106,samples/000000106.npz,line_7_out,23,test,powermodels-ipopt,0.29433459999927436,46919.56486960011,0.16522410000106902,42814.41849664016,True,synthetic-diurnal
000000107,samples/000000107.npz,line_7_out,24,test,powermodels-ipopt,0.18497719999868423,41165.06634213269,0.10997760000100243,39648.97061327152,True,synthetic-diurnal
000000108,samples/000000108.npz,line_8_out,0,train,powermodels-ipopt,0.16066489999866462,38432.70213023107,0.10824850000062725,37618.63667001924,True,synthetic-diurnal
000000109,samples/000000109.npz,line_8_out,1,train,powermodels-ipopt,0.19005060000199592,43292.51682798882,0.15918120000060298,42519.726353203354,True,synthetic-diurnal
000000110,samples/000000110.npz,line_8_out,2,train,powermodels-ipopt,0.17335820000153035,29059.979978599695,0.12149030000000494,28531.7033636979,True,synthetic-diurnal
000000111,samples/000000111.npz,line_8_out,3,train,powermodels-ipopt,0.19962700000178302,43680.95420134234,0.11624870000014198,42663.65064671981,True,synthetic-diurnal
000000112,samples/000000112.npz,line_8_out,4,train,powermodels-ipopt,0.2496402999968268,40820.56056476741,0.1241918000014266,39969.90834561443,True,synthetic-diurnal
000000113,samples/000000113.npz,line_8_out,5,train,powermodels-ipopt,0.14424199999848497,34044.43317199412,0.10948110000026645,33382.765510291385,True,synthetic-diurnal
000000114,samples/000000114.npz,line_8_out,6,train,powermodels-ipopt,0.198149599997123,27112.735165104932,0.115422300001228,26628.49008077991,True,synthetic-diurnal
000000115,samples/000000115.npz,line_8_out,8,train,powermodels-ipopt,0.2614580000008573,36703.81782429896,0.12072400000033667,35942.4612421832,True,synthetic-diurnal
000000116,samples/000000116.npz,line_8_out,9,train,powermodels-ipopt,0.16481310000017402,39579.00102859827,0.13146810000034748,38693.761227404044,True,synthetic-diurnal
000000117,samples/000000117.npz,line_8_out,10,train,powermodels-ipopt,0.19832619999942835,34267.18379722001,0.10974229999919771,33596.25801682476,True,synthetic-diurnal
000000118,samples/000000118.npz,line_8_out,11,train,powermodels-ipopt,0.2875084000006609,38586.23803122548,0.11096870000255876,34138.00207573362,True,synthetic-diurnal
000000119,samples/000000119.npz,line_8_out,12,train,powermodels-ipopt,0.20544879999943078,38877.9876410172,0.10401550000096904,38170.54161892306,True,synthetic-diurnal
000000120,samples/000000120.npz,line_9_out,0,train,powermodels-ipopt,0.22478070000215666,47938.05851103597,0.13275919999796315,46866.7672825139,True,synthetic-diurnal
000000121,samples/000000121.npz,line_9_out,3,train,powermodels-ipopt,0.17528569999922183,48918.86707801645,0.12461460000122315,47994.33886297724,True,synthetic-diurnal
000000122,samples/000000122.npz,line_9_out,4,train,powermodels-ipopt,0.20356380000157515,44963.294724415224,0.15752559999964433,44005.47003454194,True,synthetic-diurnal
000000123,samples/000000123.npz,line_9_out,6,train,powermodels-ipopt,0.19409599999926286,41117.48856105855,0.11379440000018803,40420.761925636965,True,synthetic-diurnal
000000124,samples/000000124.npz,line_9_out,7,train,powermodels-ipopt,0.16633760000331677,47982.73497365483,0.13222750000204542,46941.31400261678,True,synthetic-diurnal
000000125,samples/000000125.npz,line_9_out,10,train,powermodels-ipopt,0.1859950999969442,36275.22994866645,0.08554519999961485,35521.5251555385,True,synthetic-diurnal
000000126,samples/000000126.npz,line_9_out,11,train,powermodels-ipopt,0.27444649999961257,33608.335854097124,0.13961600000038743,32765.373020745777,True,synthetic-diurnal
000000127,samples/000000127.npz,line_9_out,12,train,powermodels-ipopt,0.22400280000147177,33405.59190681307,0.2106586999980209,32548.799589283186,True,synthetic-diurnal
000000128,samples/000000128.npz,line_9_out,14,train,powermodels-ipopt,0.21110309999858146,36283.4850374417,0.11714419999771053,35579.182705725914,True,synthetic-diurnal
000000129,samples/000000129.npz,line_9_out,15,train,powermodels-ipopt,0.2173220999975456,40369.78645407432,0.10999090000041178,39458.96040633743,True,synthetic-diurnal
000000130,samples/000000130.npz,line_9_out,16,train,powermodels-ipopt,0.19067940000240924,44170.212291728385,0.10788829999728478,43226.78776961712,True,synthetic-diurnal
000000131,samples/000000131.npz,line_9_out,17,train,powermodels-ipopt,0.2574217999972461,33300.25152294045,0.1305958000011742,32717.991422533858,True,synthetic-diurnal
000000132,samples/000000132.npz,line_10_out,0,test,powermodels-ipopt,0.20340020000003278,46083.12958942644,0.13705649999974412,45056.395503953565,True,synthetic-diurnal
000000133,samples/000000133.npz,line_10_out,1,test,powermodels-ipopt,0.20198319999690284,38394.40467287437,0.1275402999999642,37594.36560138191,True,synthetic-diurnal
000000134,samples/000000134.npz,line_10_out,2,test,powermodels-ipopt,0.21201859999928274,41512.886188559314,0.18593650000184425,40708.29918891268,True,synthetic-diurnal
000000135,samples/000000135.npz,line_10_out,3,test,powermodels-ipopt,0.17673520000244025,42453.81311268377,0.14225330000044778,41752.54465708983,True,synthetic-diurnal
000000136,samples/000000136.npz,line_10_out,4,test,powermodels-ipopt,0.26603629999954137,44981.070622717234,0.2133607000032498,44006.04011869853,True,synthetic-diurnal
000000137,samples/000000137.npz,line_10_out,6,test,powermodels-ipopt,0.22546409999995376,45551.401004915555,0.14838959999906365,44730.34025484722,True,synthetic-diurnal
000000138,samples/000000138.npz,line_10_out,7,test,powermodels-ipopt,0.2377492000014172,29973.97208326641,0.11331409999911557,28130.880451195408,True,synthetic-diurnal
000000139,samples/000000139.npz,line_10_out,8,test,powermodels-ipopt,0.20494809999945574,37507.61072283852,0.11855540000033216,36674.494153117004,True,synthetic-diurnal
000000140,samples/000000140.npz,line_10_out,9,test,powermodels-ipopt,0.2537711000004492,27159.927577252874,0.16700480000145035,26685.826579407465,True,synthetic-diurnal
000000141,samples/000000141.npz,line_10_out,10,test,powermodels-ipopt,0.2039489999988291,35647.094531112125,0.2755890999978874,35038.76131667797,True,synthetic-diurnal
000000142,samples/000000142.npz,line_10_out,11,test,powermodels-ipopt,0.22691950000080396,37930.771838727516,0.15781009999773232,37021.82276619798,True,synthetic-diurnal
000000143,samples/000000143.npz,line_10_out,12,test,powermodels-ipopt,0.18683769999915967,35355.587729814055,0.10537699999986216,34509.21952773019,True,synthetic-diurnal
